FF0103014CEA0BBEF61BCEAB24BC9D25	FulidPlaneColor
607C206A43A717A0E67F70A5D6715F57	FulidPlaneColor_BlackMagic
59A996454903709CAA6A65A5D69B5E4D	FX_Emissive
6E53B4D749DC424A32E5F9BA070C6644	GlobalDepth
1BA2B967414F1EAC43BA1BBEABE6F71A	GlobalRefraction
B8FDF2484FBB5537B8FDA4B5A173499D	Glow Color
E3E5699E464A4F5B7653C6841D6533A3	Glow Intensity
4584D4DC45CC317CF7CC339BA86BF013	GradientColor01
D05B4E6E4B4D8CA0FA81BC81BB24DE36	GradientColor01_BlackMagic
2F58493347AF634C0412318D906436DE	GradientColor02
D47A4A604F165A66B26D0AAE41B68E5B	GradientColor02_BlackMagic
E2E19AEA45D5637F9D9D06BA5193B16B	GradientOffset
95BAB11241CF41A0C15D38834E63BF24	GradientSmooth
725A8950483CF94E0EF6D7BF9C9E1D00	GreenChannel
233E6636465740ECE84B74862BAEC713	HardLineCol
8783299C4D145D49E458E6A738B9E594	HardLineColMul
F06E082640A68441E2ED7B88CF41E430	Hardness
0EE8754347D7CF6F7064D68653BB3BD1	HeightNoiseIntensity
2A3121B9443F73BE515D07827CB40691	HeightNoiseTiling
D08A45EF4BB41ACD4FD6F3B0D0909836	HighLight Offset
55CECB484A77EA94D267698EAD3BB2E8	HighLight SpecCol
317C738B4D3EF7846F2B16B3AA633595	HighLight SpecInt
FDCBA19C42E31D5A5A57E999CD8826B3	HighLightSpecPow
92F0641C4CEB517A15AF1E890C17ECFB	InColor
CA97409D4785EFA28CAE3FA943541CA7	InColor Size
AD77ABAE462A48339C1B17AED7988470	InnerFlameColor
F84A742F43C8D58B9418BDBA6D4D28C4	InnerFlameColorLow
5F3B3CD949CD96D74C3747A20067D802	InnerFlameColorTop
94B15EF64D5FC1AB4507DFBE569BD740	InnerFlameOffsetScale
D6966C1E43EF4404705BA9A890EAC802	InnerFlameVertexSpeed
ADF3F15247E3FCAD3105FDBA02607101	LambortSmoth
770B1F144323B633C5AA7AB6BED8B9A7	LightingThreshold
AEEC600C4E6CDB6B087DFBB5B5E47F22	LightRampColor
321E251E491CA19BC06BA59807BBD88A	LinearDownColor
926825D24D570919666688A9D7252A9D	LoopTime
7653A8BD457FE50119DFE6800BC3A52B	LutFlowSpeed
159640E443F2B2A8448B4F8E2CD24D99	LutFrequency
06580A3642E961DD766A32AB29DB061E	MainBright
45FA7CFB41F5656CE4DBD085130C9D90	MainColor
A2920B244DDB8BCD0F25809C7D12B3BE	MainFlowSpeedX
1391CC504F00C8B6B3121E9ACA275000	MainFlowSpeedY
CFB003704C33FC7F8D275D9F68C20167	MainTex
978100E34ADDF6E643690DBD635307CE	MainTexFlowSpeedX
6079883C4752E4F8F0968DB3DE4F1874	MainTexFlowSpeedY
638606AD40B27BE6A962FDA1361E4F51	MainTexTiling
4DEF934747C0D8A77EFC5596E432CCE4	MainTiling
CE8BFF4A4A9D29182FAC62A696692A34	Mask
E9E33FD94BDF2274121D91BF26749B6E	Mask01U_Speed
D4CE9D524D867AA98D5452A0F029ADF9	Mask01U_Tiling
24B249434505A510EEDA02856731BF0A	Mask01V_Speed
F727D2634B5085DAE27ABD94DA036ABC	Mask01V_Tiling
81DCC55949798A83CDD6F6B162188C52	MaskMode(1uv_0VertexColorB)
B37A569F41AB4C54A418D0ACBD8D60D7	MaskPower01
06B0E2DC44A6F0CC588D7DADDD319FA1	MaskTex
18E6C84242AB247046984292D5F287DA	MaskTex
1B580FAC492493D046A4B195C1E8E495	MaskTex
A6FBF2A144D26FF25D73A48E133FD122	MaskValue01
4E131EC04C550FEDF9BDD19AAA4FDB0A	Mat_BlendIntensity
0C848B1241ECB33FF76E268378FFC4A9	MatCap
27B07DB94BABBB6BE6DBA9988C85881D	MatCap
8259B1DD49AF0D6E519D67BABC05AA65	MatCap
A5B54C1440F927028DA5128C607AEE58	MatCap
4767A6EF4CEDE1118B1219979D1A4D4F	MatcapColor
1C13DE644BA4A4553BA760AED2A7066D	MatCapColor
766FB7C3481A51D18EC4BEA0C294F3DE	MatCapColor
FB3AD1484CBD310040829183FA0D2CAE	MatCapColor
8D21508F45FA5E5A862D288C3B75CE25	MatCapColor_BlackMagic
09C080A946531F55CAB0A4ACEA311650	MatCapTex
411BD14A4809960F2F16889D1B83C997	MatCapTex
1F6C76404A497F5144E16B9F35CD8A66	Mat_NoiseIntensity
2861EF534CF4870410B4AFADD3EC1BD7	Max
8D1D954D451A3DB29FEB1F9EBA859119	MetalBright
AB12FB8D48FA00470A6CF5BD09F562A3	MetalDarkColor
43ED6EA14AA577F4FA26F5ADEF802FC7	MetalLightColor
4388360B432794D51F1474ADD74F8191	MetalShadowColor
0A8CBAF54E2B5830EFE615B0625AE485	MetalSpecColor
016E2159448C901AD0AF4BBBE8436214	MetalSpecInt
0658968D4D61A1B9B74ED296B17D43DE	MetalSpecPow
DCB32307479CEA15906F769533BA3B20	MetalSpecRadius
96838F8949F7C12197CF1C97E309AACC	Min
E00F98BF4C7F215A8A4750AF9AF3607F	MinID
F998C28A48AC7B21C5E25992A1EBB51D	Mutation_MatCap
FA8723A548B50401731BF2B43DFFFD5E	MutationRimColor
A9EFC0ED408AF67EA7A5B29F6028B72E	MutationSpecularColor
36824BFD44916629165BD1AB28D0F2C1	MutationSpecularParams
E78C192F4D50E1BC7BD470B5ACCEC28F	Noise
DC101F9F473375E0BB345EBCD342C0AA	Noise Strength
13C73E7947AC090D2FE16C8FD45FF0C4	NoiseTex
B7D2D9F042639226B28C4A9234496A32	NormalEffectAmount
8DC9100347519A5DF56C8A94A2513EBB	Number
A30CC7884B1A20EEA4EF8BB71ADFCCD1	Number
DCEA9FB74BEFF896FF3E928167430920	Number1
EF1D4A9440952FC9C156E889C15E36DE	Number2
05AEBCA8428324FCC306FC8172C50E79	Offset Percent
3CFF93B848AA64C4D13439967149FC11	Offset Percent
3E56AE5A4514DE092C3A80AFE3EE5A02	Offset Percent
6CA5B5DA4B825CAD9D21C3A395A7AB07	opacity
9D4CBCB842D61AD854A1C7BA01091557	Opacity
A2FFA0FD406CBCA1E5219C89861AA234	Opacity
FB1639F349AC8D4BBFDFCC8CA1DD27F4	Opacity
870D4451408C346A969849B1232D96C5	OpacityCutout
B264CA0147D2873B47781DA5A56B6747	OpacityDepthDistance
BB371821436D79CC8BD1928859AAB9DE	OpacityDistance
7053DC7045B5791B43EBD8BE72A3FF46	OpacityTexFlowScale
271EA32D42D564DAE3FAAF893500C592	OpacityTexUVTiling
9E2CDD894EA60763AA880BA3435DF2D3	OpenDepthDistance
00A2E0444DA9F99F0F35859658D7D34B	OpenEdgeSpiral
9C790114495CCC73576BEA9EF18B6FF1	OuterFlameColor
4871D8F1483364B8B67ADCAAA6A5F030	OuterFlameColorLow
CE86EF5A4B751C8732C0AFA6E5C496AF	OuterFlameColorTop
6A7256C943AC20C0A5C8328082323835	OuterFlameFresnelArea
A7D5AF6947AC2686C09C2CB2D8712784	OuterFlameFresnelSmooth
402911A9448D16976A93EDB1DCA22F24	OuterFlameNoiseArea
620F506B4BD36D068CC184910F8E302B	OuterFlameNoiseScale
736F60D24F4D8E88C179BBB54A0D4E15	OuterFlameNoiseSpeed
3BA5CCDF48EB4F067E9D7493C76B4023	OverAllColor
B95366DA42B9E0A1E735BF9DCD0776F6	Param
EC1CD5D047D78F919BF4D4B1A4C01B0B	Param
94D79B8D44DD4D62ABDEE6851DC44284	Param2
F147454B4B677A13219D298060ACA545	PatternColor
51C195C64A710C7A6BC6A6A77335DC20	PatternOffsetScale
A472249D425223E0304E0995439DDD8D	PatternOffsetUVTiling
72633002403556B214E11E9AADFFC217	PatternRandomScale
32C13F69427A7D584C83648491A94231	PatternRandomUVTiling
5CB696F54C278D02DD5AF2AB51B91959	PixelDepthOffset
B9E47C074FCE418D1BDB03986A26D414	PixelDepthOffset
01FA73AB42C8DC775A13E69A8B3608F4	PixelDepthOffset_LOD0
1E1FD0B34EEDB01F93CB5D8817FA0094	PixelDepthOffset_LOD1
36D66DCC4695A55877BA349D631C38D8	PlaneAxis
FC59696A427C90A59AC6B98720A29C59	PlaneCenter
7796C0F046FA33CFD4FDA7A9575EBFAA	PlaneMaxArea
E46913FF435836CE12EF1CB0848F98EC	PointColor
2639B41B461D203E2243E9ADB35842C7	PointLightInt
ECE979734DF533F88882519D9D259C64	PointLightSoft
323765BF46377DE25F0E76A964EE13BD	PointOffsetScale
BE10C73E43B942E74CB8B48B2C1A1249	PointOffsetX
5A34D26C4A647BC69FB1BE8C3924576D	PointOffsetY
F0A93392451F32CBC1282CB9D02A09C2	PointSize
B043CD944A36B9F873C024BCF56ACCB0	Radius
AC3591CA4B01A2E01ED5658D4337E205	RampColor
B006B0C545897EC80B4D07B0DAF5C162	RampColor
F091B0564E9CACE4D2FE8EBD8947F0AD	RampColorDark
F52057AD4E58ABBB63EA399AD6837B6A	RampColorLight
FD14146647351B58B0FE8AAF82821C9B	RampID
EBEE200445F2B3DE125FE7A4AF78E6CD	RampID2
FAB0167F49DF523D21ADED8F8615262C	RampID3
D77A4CDA43858B014BD79E8AC142D745	RampID4
E5632FE6469B1399D5DEA7916CA72A75	RampID5
0E7BD3184F12AD089259CC857D192EAD	RampTex
416F3E80483208142183D98BD6CCB20C	RampTex
9826E80E42B397322B37FDBF350ABC4F	RampTex
DC455368453A7A4461B7E5A3EB1C6084	RedChannel
C7CE69744277298BE60DFDA644ED3A9D	RGB强度(Dark)
E8C6452A420DDD08026244AEFCBCBF33	RGB强度(Light)
30B2D32545C55DEE178BE19FF37847BA	RimArea
13AED68141CD499BB4A95CB4612C591F	RimColor
2511A8EE4426E5D729C89ABBBF06CC6B	Rim DarkColor
B9653CED479B961026C2BE9CD7B91D15	Rim DarkColor
E463178C41BD9496C555B68BC0B02CC7	Rim DarkColor
80FD0EE1477F5ABE812526A5B010151D	RimDarkColor
3EAC76A4480FD040BAD4CF98181B71C6	RimDarkInt
69CF549244E57682DB01AB9E37B53998	Rim Intensity
B6D81A064BC22B863A5A949FE8B85419	Rim Intensity
C30F4A7143A15A1293BDA890E11576B9	RimIntensity
9F6CAA394CF1B4D4016628BB692FADFD	Rim LightColor
FB930DCF442415F7989BA7A0A7419680	Rim LightColor
58ADCA87430C3D32060404B0AA2A4D49	RimLightColor
41F9C44047CC100FA3E9D6A678C3C997	Rim Power
7E28CA4443C31DE5B1B395A2931AFF18	Rim Power
83C94DD946B8A8D8D040259DE4C90E93	Rim Power
677BDC4543751AF1179AEEAE2B8777F4	RimSmoothness
9F28F1374CF18837F152E49A1A7FE819	Rim Soft Edge
C08AACD84BFEA3AFFF07D486F55B98EB	Rim Soft Edge
F8AA52F84C746F3B5574E5A5661C54D8	Rim Soft Edge
BFDACD6A4E4F117E4142198CE35ABE03	RippleColor
C75F48A148D1469F4B6794BFAB6A70BA	RippleColor_BlackMagic
1C77346C40BBD75CD8E3E5BF93F01C78	RippleTiling
360F55F84AC5D7EA4FA5119689E9A3F4	RotateSpeed
A27194124C82AC05B9F6B0BD3796B6BB	RotatorCenter
92A3F48F408CA230BCF04CB562804EEE	ShinyStarColor
E24E5B744F555260371DC29135C77623	ShinyStarIntensity
78CE6F164AAA75CBB666BBA5D93DD20E	ShinyStarSpeed
E559AED243941E2AFD0259840A00297E	ShinyStarTex
BEE65661435E8ACA5F778A8A5741A5CF	ShinyStarTiling
73C0EC4B450B98BE63A98783FEEF5DB3	SoftEdge
F1E8E0AC49DC2CE2444F3B9C2D0B938A	SoftEdge
1A727E2C41ED797CCEB77D87C174E177	SoftEdge01
97821B354838805D59C6689D2C4E45CA	SoftEdge02
3C6B947B4E618CD601869C85642AE68D	SparkColorLow
5838BD8546358FB6BF48C5922084F604	SparkColorMaskPower
8CB1CA7241584B141C6D669A7EA482DB	SparkColorTop
5FCDE4CA4D721F121E943BB8B0720904	SparkNoiseArea
A397FA1144A891DAE65ED8BB095DBBDD	SparkNoiseOpacity
55D4406F46F5A6D2FE928DBCF6848636	SparkNoiseOpacitySpeed
66199EAC4B26CE028AA41CB9BBB6AD14	SparkNoiseScale
580CA97C43D754BD960605AC2257BE0A	SparkNoiseSpeed
81B771744CED0721FB0DB79B310C9921	SparkNoiseTex
20BDD9B8432A5BCFA93B98B5388F5AD9	SparkOffsetScale
440A7FC24988A7A58D9A31844C7D3E5B	SparkOpacityScale
6591DBCF4FE5114C2254BA9804F6782F	SparkVertexSpeed
734216274F3C2980029E968468C10FC6	SpecColor
71326A174AA17CDEDE638A85A6E07E05	SpecIntensity2
948CE1A34B3ACFCD868384A92A6076B0	SpecIntensity3
6B49A5104C4D6D6267F634A24735BCF5	SpecIntensity4
AA372F7749475286E46F7DB643D0449F	SpecIntensity5
2E2145744DD92E6152BC19B84D663683	SpecPow2
6CEC6C844D7B125FF529DD85DE652153	SpecPow3
4ACC39FC447017D476C5128661208079	SpecPow4
34BAD5EB4EDE80B62346BD9CF066619D	SpecPow5
F2BDE9FD40E71118E50890A2F60DB95A	SpecRadius2
43DB66B3490526E89A47DBAF05AB2AD9	SpecRadius3
E15B6DB7431198978204B0B424F5D2FC	SpecRadius4
3D4DAC6141A3304C0543C6BBFCBB77B9	SpecRadius5
9E33FEA0406CAA2A4C8E3E84291F8172	SpecularRange
B372CA1447D0C99A91AFB3BD7CD7E0B8	SpecularSmooth
70FE89234DFA1A226DED379E5B3D734F	Speed
5FB4CF3545DC7513E8EA909EEEC5D2D7	SpeedR
597095AF4BB754DD3797FA89521D59C7	SpiralNum
4931752C47E75CDE100B99A559569766	SpiralPatternArea
33187CC4404034996729D894FACBE8FE	SpiralPatternSmooth
8814E28F42495342D69FBB98D4D7000D	SpiralSpeed
596803504BDCD455834CDA8AA55A10CB	SpiralStrength
EC7421744A4358EF8AEE5CB3B02D5CAF	StarArea
4DBF970D4971C36311C8B883B7A522D2	StarColor
5280800E4F5911D3AC13C498F1713868	StarDensity
687C56E74F397E8062481CB388E24635	StarHeightSoft
0D86275D46A424332C9B13BD0C10B3C6	StarIntensity
471D0641477B54B69887BC80F689C8CE	StarStickStart
FE7472EC495D3A52787325A5F37ED943	StarStickTex
DA1EFF1B4099475F83D7759625624B5E	StarStickTiling
F986A76343AD2B190F2ACF958A0B0685	StarStickTiling
467C87374B4926A46DEE39B31B7759D1	StarTex
7597E9224A7E6E317AE2B896C4B887F8	StarTiling
CAD9641F4D7FB5E6A5F784B5A8A2E622	Swing Direction
AA75089946E536E2D4CB98BFAF837462	SwingIntensity
4404277A4266E38FC122F2A27E6F6C32	SwingNum
AC0545E245654E6B070F0893EE0151BC	Tiling
A3D86CF544AFE6D8E1A64EBE37A9BF80	TopColor
5DB2FD124486708F7C092EAC06727795	TopColor2
B791F4984194D377323D0FA79A21A959	TopColor Offset
D2FC3294474C99E58E6DCDAEDA725A02	TopColor Size
1E4B8EC148C27465D3674490562D927B	TopColor Size2
691CB71247AF8C3F5B6AEFB7A7188D29	TopEdgeOffset
F1B6CE3F4841CE67DFFB73887F4137A3	TopEdgeSmooth
5D67D0C74E821109FF4B28B4DD294BF9	UseAbs(1Open_0Off)
55B3EE9D43C1A4F6355679B3DE42A82B	UseAmbientShadow
CCE2D74E4A55B364A130C8A8CA3BAF2E	UseBackFace
6BD29FAF43540AD1D98D67B8F52BE715	UseVertexColorBToSymMask
A13FE7D74DD549501EE3B789F775637B	U_Speed
34F8623847CC96791B2336A62FEC01F7	U_Speed1
20F0068248D5616E552FCBA2B91B39E0	U_Tiling
2853D6F64610A83062D21B86B157D9A9	U_Tiling1
2532A1184A8A17EBB17E83937762D362	UVFlowColor
A84A91024356576B5B2C529CCE1F2AA8	UVNumber
66AA36B546C79BF9AEF4159E088385BA	UVRotation
A655078145871C628EB46593B45F1702	UV Tiling 缩放
4D3DB06C49193C39A7DE07BEDEF169C1	VertexOffsetExp
7BCCA481417103EF12B3C9B513A00A97	ViewOffset
E2F2CA8E429608EFBF8782A1BA721059	V_Speed
4E8EE73E40FB9CEB457E7EA4A225E4D2	V_Speed1
740FE5DA4D32C04C8753C8BDF6DB585D	V_Tiling
31FFCA9546B4A1AB208129A6E51897BF	V_Tiling1
9BF7967F4657C128C3D9178339C1682C	WPO Int
CFBDCCB84505CECCF6DE98AB68A431CE	WPONoiseTex
